,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13
5558,-1.7045569881658469,0.2738024795805348,0.1432252436550131,0.10861760933946513,0.10989105948416487,-0.12471798691254044,0.07791167544601729,0.019553221959888473,0.08133121139516575,-0.0072589387011472,-0.014781901304878706,0.007187689356838692,0.004653641463004769
2420,-1.1685706300230843,0.16781252115377193,0.052955865204269995,-0.025343535230476926,0.03996331247164121,-0.14787535701273036,0.04086395701643956,-0.006001047321922153,0.0022577784072857184,0.010768013636563972,0.015184056168283666,-0.014355516541433501,0.0024253364452551
322,3.250106493651861,-1.6092867868277951,-1.358652427830002,0.6777513904375878,-0.7478438249552237,1.1244053582390479,-0.5593593482702455,0.740368858876175,0.4775612709122488,0.08637973572293599,-0.19250804441046238,-0.031682988626503615,0.15800277343062683
1667,-0.19150308061906224,0.20769344367411388,-0.17671378676773242,-0.4279906284052875,-0.2612026436149867,-0.30217014250658125,0.0018214544721385229,-0.11548516536378267,-0.04349364886090423,-0.0607104300097759,-0.0029925934347273335,-0.022413256253276455,0.01360323877448982
3445,-0.7712279246823973,0.09724310604733295,-0.06972556061028028,-0.18292702824618287,-0.10190567152591844,-0.11796088522632403,0.025208790925705955,-0.12604843263773147,-0.027980000207089215,-0.06638837402437026,-0.008861237412621294,-0.0648177882045798,0.0031121859466123783
6306,-0.8764563750104192,0.17287450152133987,0.35204052778560146,0.023618224970882708,0.22657306108369607,-0.19326359308033259,0.037644499730487925,-0.11003847516279436,0.02834253790954948,-0.0007196165978605051,0.0005008369304958559,-0.021338232452660418,-0.0023363907859200632
6879,6.524704653477437,8.137786167178673,6.534502532206749,0.6246484236849739,0.4143488702629609,-4.427996572421546,-1.0830739940356469,3.878891519508093,0.15908159004543537,0.7266775003110866,0.33007781835864275,0.4043396613780693,-0.005719747316302029
5672,-0.24495778707404672,0.12255486866130616,0.07522023947330193,-0.05177904189553265,-0.11351423903608292,0.1072816766881142,-0.16009335456580784,-0.25446573900801783,-0.016566510909476025,-0.0459344282198986,0.005380661531583858,0.014219662273813473,0.021469933678413516
1432,-0.7484517704788803,-0.006255015850483862,-0.06432133376525975,-0.10626014834949397,-0.04026300453919823,-0.05020099226929978,-0.051830054896347164,0.007184151369755066,-0.029291667007251672,-0.024609404983085136,0.020385368400553407,0.005762178052451064,-0.001451372260036091
3489,-0.06729124584577625,-0.2518166319488078,-0.08237968636356185,-0.038271691651507685,-0.029668769448152634,0.09809293749795064,-0.055363920957993674,-0.03612877697750689,-0.06301189715138285,-0.019801828939877284,-0.006527167279080364,-0.027630103771989194,-0.01250701285785449
4650,0.43817961277399353,-0.4070602088408111,-0.6203436611557734,0.07633878420189724,-0.3294416926007183,0.18495704848439956,-0.13528920142561626,0.2263485190144919,0.07874931146402525,0.2719478175437331,-0.026386859130835574,0.024111908310807107,-0.06171075642606486
5562,-0.059325923299723596,0.2945533424859309,0.8828147538566492,0.21772093248788912,0.3507019887484408,-0.32492809319000887,-0.5997419039792834,-0.08633094680582316,0.12397993142726253,-0.0049342667008048565,-0.033886048929572185,-0.02820942055743227,0.023288007224274886
4348,-1.0950685019715778,0.14428712589475448,-0.0008915887365158818,-0.1191667893150285,-0.01010777582137496,-0.0945122964607537,0.04616835327245776,0.007515902659707451,-0.034680571757361965,-0.008535174189028667,-0.007210241129191193,0.01804186891607152,-0.0032584976296505127
5995,-0.5563177997697033,-0.1205654495360425,0.738379730121227,0.25050651832131354,0.7397370049502058,-0.22586023485156628,0.47719015922252783,-0.22851988992006883,-0.02977414328676652,0.009497356898208019,0.003988909187179539,-0.020094552263271653,0.010523104700637526
2213,-1.420253713005929,0.1741964187736136,0.20953491123708895,-0.09015870905889992,0.21669354628524756,-0.17376258538094194,0.2945193941409672,-0.1753619010171422,-0.10763980870210796,-0.07024845201009909,-0.0019068445116940972,0.08856661245150416,0.005950530187307926
5817,21.0557202185028,-8.223080024761593,0.12983101104159442,0.9683160787908258,2.2068423535439736,2.3227120081483412,0.9381941289554125,0.14559453553364055,-0.8745660137369999,0.6519476333345096,-0.1566993469425896,0.15098390003515644,-0.047109683152456595
2207,-1.2347950312148686,0.1429835623037479,0.14615457092987036,-0.16204414681501977,0.1494951655678762,-0.19802544177790707,0.2566810079919007,-0.20564797236967602,-0.14447024094113972,-0.10095881355986988,-0.017404664322330468,0.11169282670695757,-0.0008579616424667622
5712,-1.0467750366401218,0.11243537153567357,0.13936343029499076,-0.06117812409853535,0.08490871921239332,-0.1331996204226832,-0.04236040216463161,-0.01854345713925979,-0.025300062060314602,-0.009272482393903252,-0.002707708071899955,0.01550843755507658,-0.001849822423134746
3268,-1.1910840305938741,0.0886233257664189,-0.006731380688480489,-0.023728023250913128,0.01931323085971662,-0.08754392188742777,0.030934137465493058,0.033501850332276054,-0.009971846918032915,-0.008456016017103555,0.002506890880090665,0.021239790693456145,-0.030415486101528617
732,-0.07599855550685192,0.9359497019686106,-0.17186670070663368,0.3084167394398148,0.20833513404891416,0.7033730776804421,-0.4943722982458897,-0.2755190178111441,0.43675952474387686,-0.2790491229432175,0.16777994710279664,0.03338719690914107,-0.023408970716384144
4418,0.23388145400630778,-0.14055357142434283,-0.4013894545317145,-0.3978459257299538,-0.3292355748433418,-0.019301640098355572,-0.06251535037032027,-0.02830780709042286,-0.08030704167716839,-0.004136085471764779,-0.03359971654694853,0.024580230304642244,0.0033203700245892204
591,-0.9293092219082613,0.12946495637072283,0.14991441480215137,0.008349180270926645,0.07180142077768818,-0.11947140624202539,-0.06575369957870529,-0.032297490816261626,-0.00878418121354869,0.008581480916657858,-0.002220296775734225,-0.008605596986191781,0.0011157662393811558
1967,-1.0530766046404532,0.08619334168374802,0.20685709071774477,0.12815725744623818,0.21448291643609654,-0.02399130286182656,0.04267500350433022,0.021417144241957543,0.035264230892805296,-0.025136162330648054,0.017214246876831218,0.16612619860887146,-0.046740810106687694
2927,1.8262394419712502,-0.8177049924001668,-0.8000509633918952,-0.500459416869853,-0.5620206490063033,0.19234811336911584,-0.3475455731210998,-0.054353704360801176,-0.5192162125691946,0.09414497646786428,0.11315450666152273,-0.007734429606299522,0.050410521394286006
6882,8.228504991941488,7.381312728014811,6.958246726066503,-0.19984155142908758,0.9341653548709687,-6.209934870986563,-2.1660742137383058,2.8740553836551537,1.0992902767685706,0.9957435284573793,0.43627641350204793,0.1631259235750476,0.003975897477210462
573,0.09838127003868692,-0.1776545114391033,0.4596102213274782,0.32678212662806766,0.3162303012611562,0.07462871934410047,-0.1464406514479586,-0.11551299418011658,0.06507957757219417,0.03878905637905289,-0.0027092612839850552,-0.04035899675054305,-0.010872822774794812
2498,-1.0529218183385274,-0.04444058992462495,0.19858173501549034,0.11685844787479406,0.30196959156671604,-0.022807567037043886,0.3552869376878366,-0.07342617701074187,-0.002137707342512021,-0.013446655938028662,0.02051155505031011,-0.006383535699772801,-0.012865688381549022
4057,0.9910097158862291,-0.7326702355872611,-0.2996097609917291,0.017270714348155677,-0.1103393779365541,0.41186421928554034,-0.328394813110554,0.17540415603922627,-0.1830574027264343,0.16048638758063455,0.09352609423368291,-0.05250289558239793,-0.07323181301397368
2385,-1.497196253985342,0.25698643757650935,0.19395528023784359,-0.14124008599226814,0.15745294743290025,-0.28328348853220375,0.2770807985135987,-0.21767608981847736,-0.09192005410962908,-0.10323165721928218,-0.036611014066180975,0.06750798129838159,-0.006358081898873523
6293,1.0396455608613142,-0.27440674272648785,-0.5702179206913764,-0.5615142063107594,-0.46978971575605316,-0.24193810260790644,-0.1283401002081211,-0.129872769440361,-0.17736536703596278,-0.029417190244436536,-0.021631781863376998,-0.07567211283384034,0.038786265630931606
3036,0.5193356849477293,-0.49731997036837305,-0.468899682301656,0.01914982021956495,-0.26174992475960235,0.1731991512648178,-0.19189718163980354,0.13519482298891358,-0.11398897572254536,0.12511049639630134,0.04286034448819715,-0.019114451519801803,-0.04672242994266789
6261,-0.6281217497907514,0.10949799836874934,-0.10468214980855843,-0.026276054064300967,-0.16602471117070955,0.10211742927489398,-0.13307647585073978,-0.08606486693669525,-0.0030862380748455406,0.028188732052172517,0.004958925115210338,-0.0028100895066128194,0.003607676372226852
1231,-0.9021689425613241,0.08331594025873015,-0.01160349317419316,-0.07337152115151538,-0.027761453515799412,-0.07326730364365666,-0.06472106004769518,0.03756588863631793,0.032300447815819935,-0.03469832048036996,0.021469888657838714,-0.00041139186865591016,0.00916948309607123
3543,-0.353151929394864,-0.16649485620243706,-0.23119942723607587,-0.12604912042736788,-0.12512290330923365,-0.016611777498962595,-0.07309134814483961,0.02745647479596928,-0.09660828664098484,0.1085185066169967,-0.041877802010694354,-0.028286720200236926,-0.06111771268640286
739,-1.384181313778787,1.130925540053093,0.4524407891714132,0.29345981702935486,-0.07472950378326708,0.3668014622430019,-0.04972218928369912,-0.08839475949654421,-0.008495491534912521,-0.17730165325278585,-0.018319755257876883,-0.01019501603687502,-0.011948053136608553
2970,-0.04611550407407822,-0.2324484448376049,-0.3091366035569307,-0.2388112053061788,-0.19702951077823894,-0.05278764218584441,-0.06686272848862157,-0.00354584995817468,-0.13080176123350645,-0.01833566132978075,0.00993862547989035,0.029327810915764117,-0.017527062811711194
5536,0.14658813966616516,-0.6571572941022885,-0.6152311336363208,0.5151513649908646,-0.24795571635703745,0.2520043654041005,-0.13098940417683547,0.38014946354384144,0.1616631905161375,0.05240108020244795,-0.07126208492901825,-0.026655852113513227,0.038899466971028876
2676,-1.2215957536145496,0.22306410613326536,0.08184536791880301,-0.01928127881094256,0.023346534544894004,-0.08199201473738707,0.04902153360565405,0.0011190807765820248,-0.015706196771429717,-0.0008791529394364307,0.014320471339168436,-0.006804744975716351,0.005992730521368985
1995,1.1765167387953717,-0.4804425293147403,-0.5827175714354645,-0.1782851943460226,-0.44673408699431055,0.4883311517978061,-0.28964317871953077,0.0681253279702806,0.0879059342336253,0.04904542184802658,-0.10303877554385145,0.00657656590712705,0.017195416242357184
1860,-1.340651206771496,0.13842390289545395,0.06466054183932016,-0.07036424113588495,0.07335709857781605,-0.108889677530001,0.04234819159978231,0.036398052802843625,0.0012383396534117977,-0.025510453101091554,0.020689537334048443,0.027519176003831344,-0.0012548083719187112
34,-0.3819967528745534,-0.07656653603775203,0.030625116397233032,0.19811588531923202,-0.017191991778689995,0.30784710899461537,-0.199638261226907,-0.02651538579367226,0.023981173357985122,0.144824617447522,-0.014516008204069328,-0.09693932677393666,0.04045589768999953
1853,-1.0712486592639918,0.03400699299292424,-0.036889393137390473,-0.08809811289530026,0.008657299149804704,-0.037650998690293404,0.010953808384682531,0.06241721484634249,0.005445553106735146,-0.03454049894017611,0.021280563017306853,0.020537931201177344,-0.004842890032802751
5085,4.050296888433147,-2.1539310559758733,0.00010739929522393129,1.0832945032064727,1.0102918172588404,1.145348798519061,1.9114677821607802,-0.14263215747705116,0.43951597105850837,-0.3069656643617732,-0.21061976452354303,0.23765331530709935,0.10317558645629021
6319,-0.1639071285154508,-0.21058481478211452,0.0034285695284282853,0.18955503251694256,0.03663775857754314,-0.020617414461518057,-0.2945695241831481,0.24375219481190646,0.08784445386608569,0.07285053844869259,-0.010328017440966708,-0.05708245992856803,0.005057595995233252
4565,0.03200816644314606,-0.31367126481414204,-0.28605069061590166,-0.21907510844205266,-0.1316134309559003,0.05208054578415432,-0.05843320126683891,0.09522936953286248,-0.03902525155199967,0.003618356211319936,-0.012242575737792544,-0.03123318732884237,0.0003217689514478605
2688,-0.35545902119713674,-0.06081903546756422,-0.12153097615124427,-0.2229787854735161,-0.11441050860627658,-0.13974423073842074,-0.08682466578394708,-0.08855475239956959,-0.16158072946864951,0.008907613221812145,0.025711587252359197,-0.031660319621830496,0.029898279794482636
3176,-0.5426178615327362,-0.2135173403552288,-0.016038465621674106,0.006622354126877906,0.09981930287255858,0.022531314017192428,0.03277346475311912,0.05827177291915738,-0.07886656698665219,0.057457012673333877,-0.010883059892161704,0.013391473829954446,0.006152105631548229
1836,-0.1436016169058824,-0.2470810669862988,-0.31267055896699075,-0.2253680185486238,-0.18913927879067388,0.10935017328388226,-0.10118531645782397,0.11780544328160884,0.00393196469682009,-0.062011984370812956,0.041828714857235424,0.00687231084043194,0.019176667223893905
52,-0.8199841217263639,-0.05269930665431566,0.01941926303264536,0.14807934527348166,0.04504574075625449,0.14735548647850338,-0.06989375689273465,0.05920834158606853,0.04462397047378851,0.06268597204384851,-0.022668973721635226,-0.012633762632650406,-0.0008855137607388234
2413,-1.1641932739194112,0.06393609271695806,0.18786257700897888,0.14763046326928134,0.24568156502915453,-0.010663539119645987,0.30106830450653693,-0.08068556823851047,0.06430515547074886,0.009744620794139533,-0.00444980715038319,-0.018216994336602392,-0.03903541095491951
2659,-0.9796787344687881,-0.033222576938417285,-0.10999475726783628,0.11934651067610032,-0.025039630606636953,-0.030138707923931852,0.0009524108883285008,0.10770726998089343,0.03830794612501214,-0.0023276792259368136,0.005157050160278588,0.030762694141491524,0.03718638694099101
2871,0.0844923767029397,-0.3238409659831425,-0.27490435491251386,-0.265859518362992,-0.13945223152274636,-0.006159741172764651,-0.06770184802809769,0.013234248102497731,-0.15468164539341897,0.07006512032656115,-0.048801272379142696,-0.09573551216024032,-0.06197540066346503
890,1.8648330145527248,-0.8650333814294928,-0.3812067000117882,-0.08773385595603107,-0.21059203930758078,0.4528005056446088,-0.4372314971362637,0.5129988446859923,0.39463075962009125,-0.47899168904400674,0.32481086569119,0.009648190296971788,-0.09510552826683344
1157,-0.2276787081746712,-0.17028244717301264,-0.2822592010376289,-0.14742134416680744,-0.16748060741481252,0.015653462379607474,-0.07502844164067354,0.11808381285148883,0.013167237750387679,-0.0043477041678577555,0.026114587903508204,-0.025337569367378122,0.003703185365024361
3406,-1.3999009840651586,0.19304654404154795,0.046938050701832296,-0.06645749384136292,0.039252261234797026,-0.1469280257451088,0.0628337512318043,-0.0032091211304669043,-0.011762345136818482,-0.009121232420441142,0.002112316136911756,0.0001840614034457356,0.005217886647122639
3879,-1.2994264944285425,0.21774962699957717,0.06710656729552825,-0.04069637155655741,0.05315103329053469,-0.1632679774261327,0.1263088644630441,-0.03871041854496944,0.016713392280550028,-0.002532523383549249,0.010242491414606461,-0.01956990276233473,0.00012235386678535675
2154,-1.6935067262519066,0.29961975830641707,0.33313614134348046,-0.03296317402036395,0.2946828718798309,-0.24884006329836472,0.3871034749970396,-0.22971404304271387,-0.039484596242162544,-0.10119125213685139,-0.03394325337721198,0.056793528216072746,-0.01690698048996512
6831,-0.5854374335658963,0.05219130870226659,-0.05062506830742229,-0.13857077431366838,-0.04299040666016329,-0.1260615782442752,0.08605673702925937,-0.026245727406170948,-0.09746325205561554,0.017024045076371737,0.00726825832635876,0.01435069737761519,0.016354655749050668
370,-0.9259613903205233,0.05643979795322971,0.16507679955751278,0.16699018879033176,0.1299647662226092,-0.003375532458178875,0.0003959438698124057,-0.005585026507900106,0.05631439489507768,0.026294708118900098,-0.009739350718944955,-0.013406579649994184,-0.005310239685114509
878,-0.7966351043845725,-0.00441362704386443,0.23617139093966558,0.07019762941730104,0.18122712000773644,0.004576070453406443,-0.07642550896388667,0.11401277497063687,0.1759322029713981,-0.1499973437762902,0.09622972351003288,0.002423013318579129,-0.024578015685106
6770,-1.6406388001480707,0.2568406337738794,0.171617605271274,-0.03247709173492047,0.14721424585623924,-0.18271822487942482,0.13911188601556765,-0.04356733779812249,-0.026076894900075778,-0.0052226636590556,-0.0014261548559555129,0.035036867070919575,0.006657563618705722
5368,4.648179245348001,2.9677612792364676,1.0203769478252822,0.9952202439972796,-0.9507570015869803,0.9516053085072762,-0.03826726192802965,-0.06499888533740009,0.639990292353142,0.014768496935211185,-0.18932844354975448,-0.0450674401160328,0.0010232680011606353
1007,2.1067703034397383,-1.1450207843344844,-0.650250947689476,0.14331810221360436,-0.3327776579904052,0.6650452637178526,-0.5804686827230271,0.7188970627930299,0.6834145210447449,-0.4352825306699802,0.22509624776052914,-0.12542921207180477,0.05035065148765944
6193,0.0897538114442847,0.3497085361482952,0.35868200060863087,0.18469926130485642,0.04157005028677068,0.06145719438422264,-0.008907531977033296,0.048317891591009965,-0.0320736733008727,0.00706621490339241,-0.03600278710217922,-0.06175143905772466,0.012920327092941393
1519,-0.7153435353314714,0.0262366427011747,-0.0013345121262393666,0.04960930596772374,-0.04969659880580996,0.15525052969061767,-0.14933644214520073,0.054171886653609065,0.0656645701650979,-0.008804805759355537,0.00248901881814142,0.018062747253812943,-0.008907672374819797
6756,0.17464485561449974,-0.010496055461385911,-0.03407566494227155,-0.35175087974670455,-0.09656289176829677,-0.3738432570894355,0.003886290371945122,-0.2129966777428619,-0.10446582643428354,-0.01906167425107111,-0.024945132951210033,-0.02402245100233338,0.013573142258583241
2665,-0.6776072433636016,0.12951439549006014,-0.0772309374282073,-0.21123016122433785,-0.10231142990855356,-0.23262794437778334,0.0003946491217213206,-0.08117798843703022,-0.08631817424932524,-0.03156224205772702,-0.013123919956609593,0.097233022332671,0.02445810912558019
3040,-0.8038942823934396,-0.010503941699438236,0.012856215350074791,0.07093747724956631,0.0198634643006565,0.020705985250354515,-0.04317124789586292,0.003852097444327897,-0.010222133554037765,0.04044393691115696,-0.0028142408409184516,-0.013158396257577625,-0.02392187179331699
229,0.4685912410600431,-0.37969021619446947,-0.44607034509341437,-0.33599633610719937,-0.3070493351458532,0.05922559541898428,-0.18617572711920888,0.026196506965541055,-0.24447181850576186,0.06059176770181426,0.028918897837508624,-0.003092548502943514,0.0155394543774976
2977,-1.8631722674541804,0.3870723149235696,0.24330600421305928,-0.038538440050700895,0.1812494369876094,-0.25244870733099395,0.20700604708384637,-0.10869729474204437,0.02195843860720942,-0.03025266246064905,-0.02205850456861647,0.001550163505805955,-0.005046767185657916
3271,-0.8894330030568484,-0.015289892494012488,-0.06495129720814281,0.03422710217922829,-0.029229131633416647,0.014019786973647686,-0.05138605643001459,0.058156951655493165,0.0037382132419074895,-0.017206237557928866,0.033054423287987605,0.04199052161010781,-0.014751784483146037
5243,4.595038226737602,-1.774805309171542,0.8196171213817771,0.17008076888712712,0.9153923889843326,0.02677475101087296,-0.15688576495924497,0.004929706347878325,-0.036479596460239,-0.21062628029705435,0.005001982483274662,0.04821540432638965,0.008064171344667113
259,0.29900001513733926,-0.11618247531180878,-0.048905890139508246,-0.1159186501970651,-0.11063096797465048,-0.12061905758464285,-0.2823109253796492,0.026956273937708903,0.041416088785215556,0.020281589532998166,-0.05258319047480515,-0.016647605176535653,0.0297045129510417
4829,0.1033989958944176,-0.5219386987284674,-0.5062814003402989,0.2109990039418995,-0.19561641743750707,0.3207886400605752,-0.14428820505298665,0.33365678690942524,0.06740390797467767,0.2190067059255591,-0.0641385279037835,0.027383643889087098,-0.03263907393990849
916,-1.164966527181535,0.04007975549507275,-0.00797040994208387,-0.06184244044358653,0.0366080777009029,-0.014628674686602863,0.02313524756110851,0.1136326693124084,0.0793375782971326,-0.11929101553224043,0.08515112484892336,0.03370097612073028,-0.02304949725240174
3265,-1.3640809163687546,0.2102282128311273,0.03918405161879241,-0.10169086318031144,0.025491209599847662,-0.18324926593782176,0.06578812958409824,-0.041059952656375416,-0.024502789056976435,-0.03243804890756812,-0.00037353182137758007,0.03236633436805162,-1.1900109159163836e-05
6820,-1.1933961127521835,0.05293377632131295,0.02891369685210195,0.008614651291755458,0.07443123537722429,-0.04642197304986582,0.057740362360309695,0.0344018425152607,-0.025687958458564232,0.02890237255846564,0.00041468153932655637,0.019377922741498094,-0.00999898221709953
3338,-1.2416315959790931,0.06404837959070457,0.04724293518651786,0.0248550296992435,0.0878032869708981,-0.06256083966759905,0.05081150611334972,0.055180145631349514,-0.019200828277565193,0.010837406239058133,0.010674866439744019,0.031748066766608005,-0.008077547948033793
5442,2.6227668162476157,-0.8322685102843239,0.05018024593082258,-0.1544656873171252,0.011933169004692087,-0.2994807678023107,-0.5786418023092063,0.17460718300381542,-0.37620787499594793,0.20230483417405895,-0.018015163839575764,-0.006027272202937728,0.030160904418159912
2080,-1.113926450833899,0.06902010509855025,0.19722981081492394,-0.12616915765917375,0.23758891008355748,-0.1668401778507405,0.3811345733512497,-0.2559722604644563,-0.16135386077076525,-0.1147609601999418,0.006420370847609282,0.09971471251520551,-0.0013434165412462798
2008,-0.9131466489577432,0.25287780754948147,0.023308782739678548,0.06880444172865795,-0.10807889139069696,0.11169262978738115,-0.06276751999658588,-0.09086610063971655,0.03216517796902936,0.01252330728173741,0.013361915347488637,0.030798468374064344,-0.08103069966251755
1187,-0.7251939058504732,0.014605367109640516,-0.041714924045117216,-0.05232898028772569,-0.05100592768571883,0.04497629864350956,-0.07135667888566147,0.0038637726251689623,0.016221940763386344,-0.009582962199329182,0.00437418734999906,-0.005985170525312948,-0.002160639658494634
6809,0.1998856234646455,-0.3849070873527261,-0.25884840470580067,-0.16961114817168121,-0.11206263095960074,0.05490083904805992,-0.06514399717909573,-0.01612950692449621,-0.1930059327299485,0.04177210299146809,0.006863048288850521,0.02138085790421525,0.0069126691355913235
795,-1.477473171608217,0.35813703394499663,0.14785092327974664,-0.030214856316392393,0.02734492208166259,-0.09604989083898025,0.012669521574705285,-0.04799323034112304,0.08315832144770435,-0.08999864177774032,0.03906188132961812,0.029323292405998257,-0.02322416031689341
6666,-0.5952250190749624,0.011428873911141047,-0.09791244489675562,-0.16953001389048378,-0.10696515518652082,0.00759871059422724,-0.059040330595945406,-0.06031186534102148,-0.03394163819536367,-0.008171726653429986,-0.02991951916366945,0.016228079935826784,-0.009349085926079815
4699,-0.9628718482381319,0.10740149021140952,-0.014980253196640864,0.018648105304041936,-0.003074642626337197,-0.06708812860831516,0.009004649521939686,0.0028186008517794977,0.03281478216225106,0.09365778968068184,-0.0160405785088116,0.03734492537921235,-0.01647931185788693
4496,1.08025408190398,-0.789452054010755,-0.6447724516723435,-0.06467653375516375,-0.33099795740400895,0.5899808801665181,-0.2506940921471391,0.2871320679332887,0.013876194974308335,0.11047672072244002,-0.03238923008854099,-0.032325285432445026,-0.017772687897531027
4485,-0.586850112494928,-0.17110892285298684,-0.21605042919649853,-0.1300731667201286,-0.0860911058334434,0.059235018814052944,-0.028604777648978896,0.10460656517858866,-0.042305403309393724,0.019290910979130226,-0.02145137467794363,0.0022057716692690235,-0.00939313680910994
4903,-0.8395089832240655,-0.01341033260426567,-0.1855162582912372,0.036550410980040596,-0.07117107955672214,-0.012333874637528277,-0.0032502602482524508,0.1217674397655171,0.04951830037223311,0.12006089664461912,-0.007808111626221698,0.03676256481239664,-0.006853983017401535
6040,-1.7798777836898152,0.3659847724062942,0.3186619503205116,-0.042509404862080026,0.249790830860651,-0.29442240862304325,0.2913238264135819,-0.1586173083516435,0.010086319475169218,-0.04747879855584115,-0.01971369013000282,0.009026436175230884,0.0037615267783158582
78,0.46406668382401006,-0.4557774078689356,-0.14149368257091105,0.2393315358611297,-0.08126350838739041,0.4917894172560012,-0.338184528646301,0.10673960350317394,0.03433600530692449,0.1587665398053956,-0.016164265791533024,-0.10560283952897366,-0.051207083207120696
3492,-0.6769125007993573,0.022639281747145665,0.4662502888840202,0.21296728767465453,0.32988593890186885,-0.10887816885580892,-0.10293396168194555,-0.023288096187404166,0.09290316076852598,-0.035036979226995314,0.014465524580578978,-0.004571604029184088,0.005499502716630109
1848,-1.1274812739156277,0.047647498290737916,-0.023922773800043304,-0.055514999083108446,0.020902667344358666,-0.018178628593461674,0.016471932349863362,0.07643856635613218,0.035635549378787316,-0.025167934358051713,0.005145349671201938,0.018633255509031575,-0.0001019630588905935
1194,-1.0057106707082923,0.06154172032855535,0.06564936892438236,-0.030484341902978516,0.05581948555846251,-0.04806677725343666,-0.034796557551152345,0.029647322676742766,0.008678367484608922,-0.011587564038193865,0.007808228855128423,0.024040818452445583,0.0017074929142289366
410,-1.2194935999972456,0.13819859392159675,0.17902764121951534,0.14392534184254366,0.12893007115418567,-0.05875435090525839,-0.014419696949089362,0.01204876364280684,0.06181530038395085,0.01617216882054727,-0.013874843077695426,0.0019907863071074497,-0.0029032791404918004
1822,-1.2284576909376383,0.21164076698456635,0.030419227705996463,-0.047865505505798475,-0.0046920957166354796,-0.06289202314822155,0.00996128894434119,-0.011202906851693475,0.07148697415609472,-0.040217128084979355,0.00531906289218376,0.010223545896510741,-0.00515023053507888
757,-1.6917522587833793,0.2946068497073577,0.1897428510121759,0.01999752580331345,0.12981900401961594,-0.1397753924278736,0.06085831805884942,0.017752941479559723,0.08729991209012021,-0.06679028689555988,0.0176556105312189,0.02528548009592406,-0.008763256078070976
3936,-0.48238592613573245,-0.21911627406839246,-0.2025942160510385,-0.00622988162433856,-0.06954306018791223,0.11272531845656801,-0.04676253140422317,0.08280840421929617,-0.09050873285531262,0.06580090723386177,0.05905391372217492,-0.028892945294055252,-0.04454835308788534
5189,5.857833330659164,-2.0752438656670718,1.8933924296757103,0.6204679197369776,1.954072612027891,-0.3183273803265183,0.2888565503819884,0.1562461982093433,0.2640841173549513,-0.10601532754738406,0.062489821567565836,-0.028845733358086257,0.01440226516951966
6263,-1.5191564970612936,0.19518468305542477,0.08314780704005725,0.017655948203198647,0.07627947692611971,-0.07031096740791257,0.04684374832550863,0.03304134754115883,0.016109493465830172,0.016334328085534987,-0.005366624263097452,0.018474084065141314,-0.009554669988640397
1433,-2.0054020600331692,0.38486786851183513,0.2515282186876933,-0.011625087985883112,0.19304910147518264,-0.22740451633710254,0.17762397502789398,-0.05488545801240637,0.013367610756551927,-0.021696091607875834,-0.008665162202095934,0.02746113249755888,-0.00643732353079552
5434,4.62321149431158,-1.8033975596921537,-0.09327729374898311,0.23050110619735195,0.27090947465894344,0.4413211576589223,-0.43043868904838695,0.4230158681804846,-0.3090891151332429,0.265675673584564,0.1551259931338812,0.08441120518854421,0.16153756556443188
5825,8.344819017510622,-3.757015258254273,1.329106169867919,0.8169019200106057,2.306585984620011,0.7667085652480646,1.640392809952756,-0.7978517514469444,-0.8316536379459695,0.212931464622764,0.2137073094927774,-0.11946104827447365,0.11506720938152443
704,2.449871471365639,3.7965519670168635,0.07997948253672253,0.08278749049469676,-1.1431717107668755,0.4454903139172165,0.5209614002772835,0.5579897960893162,0.08148414555507978,0.602541771791058,0.3405738016919604,0.2522946712542066,0.15218345268420053
5779,-1.048207730233047,0.1339482585285188,0.19685543681038215,-0.2120513212065318,0.17422995217386986,-0.29847915041003503,0.2990362537906278,-0.27268867379079886,-0.14122665874120918,-0.14202981320168764,-0.033508979486376975,0.10480577676150864,-0.015744586871723185
2320,-1.5426419903027682,0.3753713682832492,0.2661337356665438,-0.08622063660464399,0.1743932317191436,-0.24260854925215325,0.27464069160840227,-0.22781831667378258,0.03627745462483844,-0.07697618860787396,-0.023011037255593284,-0.026997114616103105,0.15905176173573465
5696,-1.2642976658612242,0.13866966755546012,0.060907902549028156,-0.0446550283884117,0.05471197468739412,-0.10267765295385785,0.01674506197670813,0.025043168540997696,-0.008130247219740913,0.005519743156934881,0.0037494580094836723,0.02290544344928454,-0.005095283194065608
6175,-1.623648764249927,0.3918642355773926,0.23318893494645743,-0.11871265074056381,0.15251544386046587,-0.3689430504069518,0.25694386293445004,-0.16913265972223143,0.05580975521915297,-0.05206203377146492,-0.042349551778350265,-0.04626323800239597,0.00039904906254861457
2356,-0.990881093248369,0.0696136156180166,0.214942873270999,0.03713223978141254,0.2260768303054852,-0.09451130295478401,0.2528741068738645,-0.15680742365955963,-0.020108536822041338,-0.015801301671374727,-0.002484940543606456,-0.02103744590825807,-0.0075942953204552015
2882,-0.9708709291694717,0.32357435404400353,0.07376728794245196,-0.36635888364186026,-0.02655855152698483,-0.4910470860488612,0.23091938250624047,-0.278321097623476,-0.02276734326508009,-0.1304959422997062,-0.06737415079662948,0.0179458885742924,-0.041593823876453426
