lat,lon,class,Ce,Dy,Er,Eu,Gd,Ho,Lu,Nd,Sm,Th,Tm,U,Yb
29.5,94.75,magmatic,41.73,118.59,179.6,1.66,34.95,46,64.6,3.61,6.06,258.62,42.51,228.17,359.42
29.5,94.75,magmatic,7.92,89.1,172.72,0.35,15.75,38.13,78.93,0.34,2.28,129.89,44.94,1280.37,410.91
29.5,94.75,magmatic,8.18,17.17,37.91,0.14,3.5,7.73,23.38,0.25,0.39,70.51,10.83,231.1,101.34
29.5,94.75,magmatic,6.7,11.85,26.68,0.1,2.12,5.94,21.28,0.32,0.68,57.69,7.95,192.98,85.23
29.5,94.75,metamorphic,2.89,5.81,15.81,0.17,1.32,2.79,14.9,NaN,0.22,21.98,4.4,487.79,56.72
29.5,94.75,metamorphic,4.09,8.02,18.57,0.27,1.73,3.52,15.93,0.06,0.43,31.86,4.84,383.83,60.9
29.5,94.75,metamorphic,4.06,7.03,16.71,0.21,1.33,2.98,13.52,0.08,0.5,38.28,4.16,682.81,49.2
29.5,94.75,metamorphic,4.49,8.59,20.5,0.25,2,3.6,15.97,0.93,0.9,50.65,4.66,925.44,57.26
29.5,94.75,metamorphic,5.13,9.58,21.1,0.23,2.18,4.47,17.19,0.11,0.33,47.35,6.31,588.81,68.61
29.5,94.75,metamorphic,4.37,8.35,18.81,0.3,2.07,3.87,16.33,0.18,0.46,33.41,4.92,387.35,62.26
29.5,94.75,metamorphic,4.32,8.59,19.38,0.22,2.35,3.73,16.2,0.21,0.49,48.87,5.78,552.16,64.17
29.5,94.75,metamorphic,3.88,9.67,22.06,0.27,2.42,4.62,19.32,0.08,0.35,35.29,7.16,666.69,78.49
29.5,94.75,metamorphic,3.06,7.74,19.11,0.13,1.32,3.69,18.05,0.09,0.24,24.57,6.03,523.52,70.7
29.5,94.75,metamorphic,5.01,8.25,19.05,0.46,2.31,3.52,14.91,NaN,0.78,51.05,4.57,674.16,56.74
29.5,94.75,metamorphic,3.84,7.02,15.68,0.19,2.25,3.46,14.07,0.08,0.32,48.79,4.8,717.76,55.66
29.5,94.75,metamorphic,3.51,15.56,41.04,0.32,3.6,7.05,33.48,0.44,NaN,31.26,11.32,835.64,134.01
29.5,94.75,metamorphic,3.32,8.33,19.42,0.46,1.49,3.45,16.42,0.57,0.21,30.23,5.28,499.12,60.69
29.5,94.75,metamorphic,3.73,11.45,27.61,0.32,2.04,5.21,22.51,NaN,0.2,32.33,7.16,411.04,85.24
29.5,94.75,metamorphic,3.18,7.4,18.96,0.16,1.13,3.24,17.3,0.33,0.25,22.33,5.32,356.43,63.39
29.5,94.75,magmatic,11.26,102.36,194.17,0.48,19.71,41.2,80.25,0.4,2.15,339.51,41.93,1394.07,403.23
29.5,94.75,magmatic,12.23,73.39,137.35,0.57,15.94,28.4,59.31,0.95,2.04,179.62,29.56,583.12,288.19
29.5,94.75,magmatic,10.36,104.82,183.13,1.25,26.59,39.94,77.75,2.78,4.7,212.67,39.19,622.03,379.08
29.5,94.75,magmatic,24.55,129.43,254.16,0.93,25.94,51.75,115.56,1.87,3.84,389.1,55.96,1079.08,554.74
29.5,94.75,magmatic,14.66,83.6,164.61,0.58,16.35,33.97,80.56,0.59,2.61,304.98,38.08,1161.25,383.24
29.5,94.75,magmatic,10.14,63.82,136.37,0.86,13.61,27.8,68.96,2.02,1.94,118.66,30.97,440.08,313.39
29.5,94.75,magmatic,9.62,135,234.93,0.88,33.85,51.87,89.58,2.08,5.95,298.82,48.61,780.79,455.63
29.5,94.75,magmatic,7.95,84.3,171.71,0.52,16.16,35.01,84.3,0.14,2,198.81,39.1,1046.23,397.63
29.5,94.75,magmatic,20.58,98.98,191.93,0.88,23.08,39.92,83.44,2.51,3.09,322.48,42.02,975.09,407.11
29.5,94.75,magmatic,10.72,62.81,125.69,0.47,14.81,26.14,59.3,0.49,2.46,140.21,27.79,488.32,280.24
29.5,94.75,magmatic,9.71,72.73,144.46,0.57,16.71,29.09,70.93,1.23,2.59,186.64,33.74,636.09,330.47
29.5,94.75,magmatic,7.68,71.04,127.88,0.64,17.37,27.8,61.45,1.03,2.96,121.13,28.4,388.19,283.21
29.5,94.75,magmatic,11.1,63.5,137,0.27,10.7,26.7,74.7,0.29,1.08,275,33,1442,344
29.5,94.75,magmatic,11.8,47.4,93.8,0.38,10.5,18.8,49.3,1.4,1.28,273,22.5,1300,231
29.5,94.75,magmatic,35,162,319,1.93,35.9,66.2,151,3.55,6.68,927,71.6,1810,710
29.5,94.75,metamorphic,3.96,21.82,64.79,0.26,3.28,10.87,51.78,NaN,0.29,52.6,17.7,1764.74,214.51
29.5,94.75,metamorphic,4.01,9.56,22.73,0.21,2,3.98,17.97,0.17,0.14,42.14,6.32,555.6,78.97
29.5,94.75,metamorphic,3.39,7.14,17.4,0.13,1.32,3.03,13.66,0.1,0.23,30.12,4.73,511.06,61.28
29.5,94.75,metamorphic,3.35,7.14,17.07,0.2,1.26,2.87,14.9,0.09,0.34,32.65,4.75,557.66,65.05
29.5,94.75,metamorphic,4.56,11.51,27.1,0.24,2.57,4.88,22.1,NaN,0.41,51.77,7.15,706.66,94.04
29.5,94.75,metamorphic,2.78,3.82,10.09,0.11,0.6,1.79,9.21,NaN,0.16,23.35,2.83,315.19,37.15
29.5,94.75,metamorphic,3.14,7.43,16.88,0.17,1.41,3.15,14.66,0.02,0.06,26.8,4.82,550.84,61.01
29.5,94.75,metamorphic,3.5,9.71,21.84,0.27,1.7,4.08,17.12,0.21,0.2,27.1,6.12,336.43,81.28
29.5,94.75,metamorphic,3.84,10.69,25.85,0.2,2.2,4.95,20.53,0.27,0.26,46.06,7.55,553.93,95.32
29.5,94.75,metamorphic,3.89,8.18,19.83,0.15,1.78,3.5,15.06,NaN,0.45,35.6,5.44,444.67,72.82
29.5,94.75,metamorphic,2.73,2.89,7.45,0.06,0.46,1.39,6.11,NaN,0.16,24.26,1.91,372.29,26.92
29.5,94.75,metamorphic,4.08,9.39,22.98,0.22,1.66,3.81,20.91,0.03,0.29,42.82,6.85,675.04,98.04
29.5,94.75,metamorphic,3.22,7.35,18.43,0.16,0.93,3.21,15.13,0.04,0.1,28.69,5.09,453.54,72.19
29.5,94.75,metamorphic,4.84,8.9,21.19,0.25,1.82,3.63,16.27,0.16,0.2,49.63,5.71,581.6,76.14
29.5,94.75,metamorphic,3.58,10.7,30.05,0.21,2.25,4.89,28.8,0.14,0.17,33.3,9.11,483.12,126.3
29.5,94.75,magmatic,23.1,56.7,103,0.39,14.4,25.1,45.6,0.95,2.34,194,25.2,201,200
29.5,94.75,magmatic,26.1,39.5,85.5,0.19,7.45,18,47.5,0.34,1.15,139,22.6,327,200
29.5,94.75,magmatic,21.3,87.8,145,0.83,23.8,35.5,62.5,2.21,5.33,238,34.8,240,276
29.5,94.75,magmatic,35.5,83.2,155,0.29,18.9,37,71.4,1.16,3.8,448,39.2,513,312
29.5,94.75,magmatic,22.3,43.4,99,0.23,9.72,21,54,0.78,1.39,114,25.3,177,222
29.5,94.75,magmatic,19.9,66.2,127,0.42,14.7,29.2,58.8,0.83,2.5,172,31.6,228,253
29.5,94.75,magmatic,29.2,116,191,0.88,31.4,47.4,76.2,1.9,5.62,324,43.5,238,345
29.5,94.75,magmatic,17.5,38.6,87.1,0.2,8.59,18.6,49,0.65,1.04,160,23.3,260,199
29.5,94.75,magmatic,8.63,21.6,46.3,0.25,4.13,10.4,29.8,0.05,0.83,77.3,12.8,182,117
29.5,94.75,magmatic,19.9,44.8,98.2,0.12,9.35,21.4,54.1,0.31,1.74,182,26.1,268,234
29.5,94.75,magmatic,21,48.5,99.8,0.26,10,21.7,49.5,0.53,1.67,190,25.8,269,224
29.5,94.75,magmatic,25.1,67.2,124,0.54,16.1,28.8,56.1,0.74,2.47,241,30.7,291,253
29.5,94.75,magmatic,22.8,72.8,124,0.6,19.4,31.1,53.3,1.91,3.24,300,30.4,273,244
29.5,94.75,magmatic,18,52.6,95.4,0.4,12,22.2,41.2,0.8,2.14,150,23.8,165,191
29.5,94.75,magmatic,25,106,173,1.09,31.8,44.2,65.8,1.85,5.37,249,41.7,190,322
29.5,94.75,magmatic,20.9,127,195,1.36,38.8,50.7,72,4.63,8.25,295,43.9,215,340
29.5,94.75,magmatic,35.6,180,289,1.59,51.1,70.6,109,5.92,9.92,580,66.6,434,525
29.5,94.75,magmatic,19,89.2,140,0.91,25.6,35.8,54.5,2.7,5.64,178,33.1,145,266
29.5,94.75,magmatic,19.9,51.4,89.8,0.63,14.1,21.5,38.1,0.9,2.64,120,22.3,124,184
29.5,94.75,magmatic,17.5,55.3,98.3,0.4,12.7,23,41.7,1.38,2.25,163,23.6,176,192
29.5,94.75,metamorphic,3.14,14.02,42.03,0.25,1.73,7.24,28.27,NaN,0.87,54.07,10.7,704.69,118.79
29.5,94.75,metamorphic,2.77,12.59,37,0.14,2.16,6.28,30.27,0.01,NaN,44.2,9.93,729.49,113.51
29.5,94.75,metamorphic,3.85,19.88,51.06,0.26,2.75,9.49,31.26,NaN,0.11,73.15,12.78,701.75,138.41
29.5,94.75,metamorphic,3.52,21.64,59.15,0.21,3.89,10.26,43.73,0.17,0.12,56.28,15.4,678.44,180.23
29.5,94.75,metamorphic,4.52,28.01,73.03,0.24,3.5,12.39,42.85,NaN,0.47,74.39,18.38,783.65,191.32
29.5,94.75,metamorphic,6.71,32.44,87.75,0.4,4.53,15.47,54.4,0.48,1.02,82.21,22.21,910.52,245.04
29.5,94.75,metamorphic,3.51,17.37,48.18,0.16,2.66,8.08,34.57,0.41,NaN,48.05,12.37,714.52,140.8
29.5,94.75,metamorphic,3.41,20.11,58.23,0.15,2.43,9.93,42.02,0.41,0.16,50.81,14.92,632.35,173.6
29.5,94.75,metamorphic,3.57,25.94,76.86,0.11,2.64,13.48,48.33,0.29,0.15,52.1,19.8,828.58,209.45
29.5,94.75,metamorphic,3.44,15.86,46.66,0.1,2,7.82,29.77,0.36,0.72,54.95,12.61,852.77,130.95
29.5,94.75,metamorphic,3.09,18.42,54.68,0.18,2.57,9.22,38.97,0.08,0.08,44.13,13.81,660.95,159
29.5,94.75,metamorphic,3.05,15.96,46.45,0.23,1.54,7.77,33.65,0.17,NaN,43.66,12.1,537.11,138.07
29.5,94.75,metamorphic,3.41,18.91,53.89,0.15,2.15,9.09,39.46,0.29,NaN,52.24,14.21,636.06,161.12
29.5,94.75,metamorphic,4.29,24.41,68.13,0.32,3.21,11.38,46.21,0.21,0.29,56.11,17.9,671.82,196.93
29.5,94.75,metamorphic,4.65,25.59,74.32,0.22,3.56,12.92,45.52,0.2,0.11,65.05,18.64,647.58,201.84
29.5,94.75,metamorphic,3.52,17.82,49.45,0.22,1.71,8.57,31.37,0.04,NaN,62.33,12.73,699.91,139.03
29.5,94.75,metamorphic,2.88,18.17,54.9,0.13,2.07,9.16,42,0.29,0.78,44.25,14.99,602.18,173.14
29.5,94.75,metamorphic,6.6,28.11,70.49,0.46,3.21,13.13,45.5,0.48,0.36,80.72,18.19,812.47,197.45
29.5,94.75,metamorphic,4.3,22.08,52.73,0.22,2.85,10.04,29.57,NaN,0.63,40.13,12.91,404.3,138.03
29.5,94.75,metamorphic,3.31,27.14,77.64,0.17,3.01,13.52,47.5,NaN,0.14,51.24,19.65,848.56,214.03
29.5,94.75,metamorphic,4.61,24.81,66.69,0.13,3.55,11.61,43.91,NaN,0.65,62.87,17.24,655.46,190.16
33.62,110.77,hydrothermal,258.6,1477.4,1217.3,214.73,442,366,483,253.57,223.67,214,265.9,6327,2704
33.62,110.77,hydrothermal,132.3,636.2,598.7,68.66,231.6,172.3,276.5,202.39,143.65,1100,135.4,3793,1321
33.62,110.77,hydrothermal,192.9,853.8,711.2,98.36,322,203.5,332,303.5,216.13,440,146,3123,1376
33.62,110.77,hydrothermal,12,228.4,332.3,3.73,45.9,73,252.3,15.14,14.51,198,95.3,3482,1272
33.62,110.77,hydrothermal,565.5,1171.9,814.8,146.98,521.2,260.3,280.2,637.71,384.13,292,162.7,3719,1612
33.62,110.77,hydrothermal,53.2,343.4,395.2,9.98,86.1,98.5,223.2,65.39,43.29,554,100.9,5543,1189
33.62,110.77,hydrothermal,35.4,216.3,309.3,12.26,49.8,67.1,191.1,37.57,28.05,187,80.7,4098,1060
33.62,110.77,hydrothermal,143.4,572.7,445.1,94.1,229.3,128.8,202.9,224.73,183.87,485,102.3,3508,1129
33.62,110.77,hydrothermal,337.1,724.5,533.3,122.7,361.6,163.9,227.1,437.39,259,125,112.6,3529,1203
33.62,110.77,hydrothermal,53,206.9,282,19.94,55.3,66.7,156.1,54.66,33.61,73,69.8,4211,784
33.62,110.77,hydrothermal,52.3,360,350.6,16.21,100.6,93.9,201.2,73.49,50.85,219,89.7,6338,1057
33.62,110.77,hydrothermal,107.2,289.2,361.1,64.76,95.7,84.4,260.7,104.09,60.25,50,93.1,3021,1239
33.62,110.77,hydrothermal,326.9,642,427.1,31.13,244.1,132.4,172.2,288.35,171.96,1922,95.6,4713,1029
33.62,110.77,hydrothermal,210,803.7,640.9,232.58,318.2,190.1,336.6,245.69,199.85,478,153.5,4050,1733
33.62,110.77,hydrothermal,273.7,1236,876.5,134.65,465.8,279.7,274.1,362.55,314.98,771,176.9,3683,1718
33.62,110.77,hydrothermal,130.4,487.3,437.1,107.96,168.8,122.8,225.5,135.9,97,136,101.3,3147,1175
33.62,110.77,hydrothermal,294.5,795.4,641.8,246.26,347.7,185.8,277,401.09,240.83,140,139,5869,1515
33.62,110.77,hydrothermal,108.4,710.3,653.9,63.2,181.9,181.4,286.5,107.39,90.91,268,152.1,9003,1675
33.62,110.77,hydrothermal,20.4,368.3,539.8,4.13,50.3,116.5,345,17.14,13.91,214,147.3,7290,1876
33.62,110.77,hydrothermal,122.9,288.2,362.3,10.42,70,86,235,89.06,36.69,264,100.1,6039,1237
33.62,110.77,hydrothermal,36.7,235.9,309.2,13.23,60.6,76.9,161.7,40.2,26.72,57,76.3,3404,863
33.62,110.77,hydrothermal,116.5,494,461.1,122.76,165.2,123,234.3,141.48,110.26,120,108.6,4848,1240
33.62,110.77,hydrothermal,10.9,198.4,208.9,2.83,48.8,53.7,99.8,14.69,28.13,544,49.8,2347,553
33.62,110.77,hydrothermal,86.9,187.3,246.6,8.43,42.9,57.5,157.8,48.99,23.31,118,64.4,4128,807
33.62,110.77,hydrothermal,259.6,653.4,536.7,46.16,270.7,161.6,234.7,311.77,168.85,234,120,4254,1368
33.62,110.77,hydrothermal,103.4,470.9,507.1,58.12,124.4,130.3,290.6,90.6,64.02,267,131.1,7372,1567
33.62,110.77,hydrothermal,321.9,1292.9,1057.8,271.16,477.3,309.2,381,351.99,276.83,195,217.1,6547,2164
33.62,110.77,hydrothermal,2.6,216.4,349.6,8.99,31.6,76.6,184.8,3.3,7.73,86,88.2,4392,1000
33.62,110.77,hydrothermal,83.3,524.7,567.6,18.09,156.9,143.3,378,89.73,67.06,242,148.8,4411,1844
33.62,110.77,hydrothermal,271.8,772,564.3,217.76,340.2,174.9,242.5,356.63,224.85,391,123.3,6503,1314
33.62,110.77,hydrothermal,57.5,143.9,223.8,19.58,68.9,48.8,127.3,92.59,67.45,41,57.9,3120,672
33.62,110.77,hydrothermal,22.03,103.8,164.86,1.74,22.91,36.99,64.17,17.82,9.35,105,41.87,636,487.44
33.62,110.77,hydrothermal,1.97,89.48,121.7,0.37,9.76,30.9,28.96,0.87,1.91,28,27.01,417,259.36
33.62,110.77,hydrothermal,21.36,143.17,210.67,1.73,96.54,49.54,66.49,10.13,12.42,328,48.19,580,517.13
33.62,110.77,hydrothermal,4.61,51.08,79.55,0.41,6.67,18.73,38.22,0.57,1.49,24,19.98,257,247.18
33.62,110.77,hydrothermal,9.16,116.62,162.31,2.1,32.32,36.08,84.86,14.62,10.91,319,45.04,575,603.79
33.62,110.77,hydrothermal,1.27,45.88,66.71,0.42,7.72,15.79,24.13,1.4,1.89,19,15.98,481,182.86
35.72,117.95,metamorphic,14.7,20.6,26.5,1.17,7.87,6.26,10.6,2.42,2.9,8.87,,14.8,63.1
35.72,117.95,metamorphic,17.8,20.7,30.8,0.71,6.6,6.98,13.1,1.26,1.75,14.5,,24.8,74.8
35.72,117.95,metamorphic,17.2,20.4,31,0.77,6.6,6.96,13.4,1.33,1.88,4.5,,7.3,74.1
35.72,117.95,metamorphic,10.1,37,50.2,0.97,14.1,12.1,17.8,2.91,4.21,55.3,,65.5,100
35.72,117.95,metamorphic,15,26.8,43.1,0.72,8.04,9.43,18.7,1.27,2.07,30.5,,58.1,101
35.72,117.95,metamorphic,18.4,22.7,33.1,0.68,7.01,7.61,13.5,1.24,1.83,16.2,,21,75.6
35.72,117.95,metamorphic,13.4,119,89.9,2.56,49.8,28.2,20,15.8,17.4,1283,,507,153
35.72,117.95,metamorphic,75.7,114,179,3.02,34,40.5,68.5,9.06,8.97,139,,135,396
35.72,117.95,metamorphic,38.6,107,152,3.45,36.1,35.9,53.5,8.9,11.1,109,,93.6,329
35.72,117.95,metamorphic,33,82.7,113,2.51,27.7,27,38.3,3.83,7.07,72.8,,55.3,239
35.72,117.95,metamorphic,79.5,39.9,63.7,0.95,10.4,14,28.1,15.5,3.41,54.4,,96.9,163
35.72,117.95,metamorphic,28.1,59.7,93.6,0.79,18,21.3,37.8,2.28,4.1,76.1,,126,212
35.72,117.95,metamorphic,22.8,50.9,74.1,1.66,16.8,17.1,28.4,2.8,4.47,23,,33.5,163
35.72,117.95,metamorphic,22.9,43.8,68.5,1.12,13.3,15.2,28.1,1.93,3.17,42.3,,49.4,152
35.72,117.95,metamorphic,34,89.2,124,2.63,30.3,29.5,42.9,5.33,8.08,81.4,,60.5,257
35.72,117.95,metamorphic,48.1,145,202,5,51.5,48.1,69.4,11.9,15.7,107,,84.3,403
35.72,117.95,metamorphic,15.9,66.8,114,0.15,14.4,25.4,38.8,1.12,2.61,165,,184,247
35.72,117.95,metamorphic,121,1167,747,56.9,470,249,142,130,163,1680,,789,1110
35.72,117.95,metamorphic,13.5,15.9,28,0.44,4.1,5.99,15.7,1.14,1.04,30.7,,67,82.8
35.72,117.95,metamorphic,230,71,95,58.6,61.5,22.3,36.7,303,77,146,,527,216
35.72,117.95,metamorphic,148,102,152,8.88,38.7,35.2,53.3,81.1,22,146,,189,335
35.72,117.95,metamorphic,98.2,136,174,13.7,68,42.5,56,69.7,34.6,200,,225,337
35.72,117.95,metamorphic,219,162,119,32.3,210,35.5,37.7,263,143,625,,1562,219
35.72,117.95,metamorphic,59.4,115,178,1.8,33.9,40.7,64.7,11.3,8.97,140,,180,409
35.72,117.95,metamorphic,75.2,63.8,50.8,12.6,81.8,14.6,23.5,72.7,58,95,,703,125
35.72,117.95,metamorphic,62.2,70.9,118,3.87,20.6,25.9,45.1,22.5,7.77,155,,230,271
35.72,117.95,metamorphic,338,143,204,19.7,60.5,48,69.4,131,40.4,439,,481,419
35.72,117.95,metamorphic,94.9,196,172,30.5,99.8,49.6,47.8,86.7,58.3,279,,1396,304
35.72,117.95,metamorphic,91.2,187,272,8.02,61.1,64.7,88.9,31.4,19,263,,227,556
35.72,117.95,metamorphic,2240,378,333,138,541,91.4,92.4,1890,642,772,,2204,631
35.72,117.95,metamorphic,76.2,514,452,30.3,215,130,98.9,74,86.2,210,,1045,682
35.72,117.95,magmatic,33.45,43.03,63.28,2.59,17.61,14.33,27.24,10.44,6.63,116.92,,199.88,151.75
35.72,117.95,magmatic,4.21,101.7,181.07,0.86,15.41,39.23,62.81,3.62,3.09,13.56,,135.87,377.57
35.72,117.95,magmatic,3.11,107,104.04,1.49,26.43,30.33,21.73,1.02,2.87,21.6,,103.85,151.07
35.72,117.95,magmatic,28.88,156.65,213.21,6.66,69.58,50.07,74.44,28.05,26.02,31.66,,329.77,464.46
35.72,117.95,magmatic,5.09,217.57,333.55,1.45,36.56,78.66,98.6,1.47,3.9,51.81,,344.79,633.8
35.72,117.95,magmatic,6.6,213.33,325.32,2.8,37.45,78.4,92.48,5.33,6.39,97.28,,641.94,591.8
35.72,117.95,magmatic,24.5,294.61,472.41,9.34,90.15,106.04,175.46,29.91,32.94,54.37,,500.85,1040.59
35.72,117.95,magmatic,47.09,208.25,438.46,21.5,49,81.83,230.19,36.96,19.67,248.62,,646.57,1311.48
41.89,123.94,metamorphic,49.85,104.59,139.95,9.24,42.16,33.48,48.09,48.89,19.95,120.09,,256.92,289.37
41.89,123.94,metamorphic,19.13,89.67,134.01,3.26,29.2,31.05,52.02,7.1,7.76,66.3,,145.69,293.69
41.89,123.94,metamorphic,47.56,91.71,128.21,9.51,35.17,30.37,48.55,21.09,11.68,157.92,,322.28,278.1
41.89,123.94,metamorphic,19.99,34.15,43.89,3.86,17.74,10.52,21.08,9.35,7.55,56.61,,226.23,108.86
41.89,123.94,metamorphic,131.5,188.03,302.35,13.49,72.75,66.92,125.33,93.5,40.72,192.99,,332.36,659.32
41.89,123.94,metamorphic,23.23,58.13,106.4,1.4,14.05,22.27,49.36,1.25,2.44,85.46,,220.58,270.22
41.89,123.94,metamorphic,13.78,42.29,79.36,0.49,9.8,16.55,35.61,0.86,1.71,50.99,,111.03,195.95
41.89,123.94,metamorphic,10.95,68.21,94.94,1.44,19.69,23.09,31.56,1.63,3.77,37.84,,30.94,188.08
41.89,123.94,metamorphic,23.22,46.29,69.19,1.57,16.34,16.46,26.24,3.11,4.72,113.83,,157.49,134.46
41.89,123.94,hydrothermal,24.2,53.21,93.69,1.33,15.29,20.13,43.79,2.87,3.48,90.3,,75.13,194.06
41.89,123.94,hydrothermal,119.89,160.21,206.04,24.61,71.2,50.24,80.43,53.01,24.82,284.42,,521.7,452.74
41.89,123.94,hydrothermal,65.18,82.29,142.07,11.67,25.61,30.98,55.28,95.48,18.52,129.88,,300.59,328.65
41.89,123.94,hydrothermal,36.15,128.12,231.69,4.26,37.78,48.85,98.25,26.29,15.83,110.88,,350.84,553.94
41.89,123.94,hydrothermal,45.85,216.8,410.28,5.29,57.26,86.34,180.9,13.17,11.62,219.54,,243.18,859.71
41.89,123.94,hydrothermal,312.49,219.16,265.08,30.93,123.21,65.58,96.84,241.03,94.71,248.54,,403.07,564.32
41.89,123.94,hydrothermal,20.39,48.23,60.1,1.65,19.84,14.84,20.28,3.9,5.81,103.65,,102.49,124.14
41.89,123.94,magmatic,18.45,16.4,27.32,0.47,5.33,5.74,12.95,0.79,1.28,57.93,,164.18,70.78
41.89,123.94,magmatic,8.89,23.16,45.23,1.31,6.28,9.13,24.17,4.56,2.29,35.29,,132.72,126.42
41.89,123.94,magmatic,49.37,102.6,173.25,3.14,27.95,37.56,74.95,10.19,6.9,166.41,,295.44,426.45
41.89,123.94,magmatic,7.55,40.34,76.62,1.42,10.75,15.44,39.72,2.65,3.05,33.7,,247.21,215.61
41.89,123.94,magmatic,13.67,37.4,67.02,1.38,10.79,13.98,34.61,2.17,2.53,35.96,,81.91,177.96
41.89,123.94,magmatic,1.2,55.29,158.72,0.39,6.09,27.68,90.77,0.13,0.47,2.48,,53.42,474.58
41.89,123.94,magmatic,26.81,111.54,194.46,2.37,27.3,42.04,86.12,2.34,4.57,159.11,,283.02,464.42
41.89,123.94,magmatic,50.69,63.18,103.44,6.41,23.95,22.58,52.48,12.13,7.35,123.67,,201,277.03
41.89,123.94,magmatic,94.68,253.85,450.24,21.28,101.63,93.53,141.26,38.35,39.41,777.4,,1095.3,1034.74
41.89,123.94,magmatic,69.49,151.81,233.17,53.27,78.7,52.69,97.81,51.33,48.67,272.45,,629.99,554.86
-13.25,-43.4,hydrothermal,36.07,12.9,62.73,2.17,2.44,34.91,91.92,4.21,1.7,929.31,48.41,1477.37,72.34
-13.25,-43.4,hydrothermal,76.51,20.14,68.4,7.18,5.39,41.28,94.81,17.56,5.3,883.26,47.27,2358.81,72.02
-13.25,-43.4,hydrothermal,30.39,10.31,32.08,1.83,3.43,18.74,67.06,4.18,1.6,140.65,25.07,1182.34,43.57
-13.25,-43.4,hydrothermal,18.43,9.33,48.04,0.64,1.43,24.26,77.49,3.57,1.14,1300.36,38.73,1241.52,59.02
-13.25,-43.4,hydrothermal,21.62,7.86,48.47,0.37,1.19,22.64,84.2,3.51,1.02,340.45,39.17,978.82,60.07
-13.25,-43.4,hydrothermal,8.55,7.14,39.83,0.33,1,19.81,95.09,0.78,0.47,1991.49,33.68,1664.42,59.05
-13.25,-43.4,hydrothermal,16.41,8.26,47.31,1.23,1.53,23.25,91.11,0.97,0.58,723.52,40.3,1558.2,62.17
-13.25,-43.4,hydrothermal,27.12,12.63,59.28,0.21,1.58,33.21,66.58,2.12,0.52,1204.38,42.89,1443.35,58.39
-13.25,-43.4,hydrothermal,143.33,23.47,85.28,1.88,5.17,51.69,91.08,13.45,3.31,1057.72,60.06,1338.28,82.31
-13.25,-43.4,hydrothermal,16.12,16.23,65.1,0.21,2.01,38.78,71.76,0.63,0.5,312.48,44.8,993.45,60.3
-13.25,-43.4,hydrothermal,88.26,32.34,93.09,2.91,6.98,63.91,99.79,10.6,4.24,445.21,62.87,1466.82,82.59
25.7,113.17,hydrothermal,23.5,59,106,0.31,12.8,21,40,6.2,3.3,200,22,437,239
25.7,113.17,hydrothermal,104,239,471,1.92,43.2,92,187,29.2,9.1,2427,103,6717,1155
25.7,113.17,hydrothermal,123.9,454,795,1.13,98.8,160,291,34.6,21.1,7849,165,12250,1794
25.7,113.17,hydrothermal,293.8,108,163,1.61,51.3,36,58,168.5,39.2,318,33,602,359
25.7,113.17,hydrothermal,17.2,195,398,0.22,28.8,73,174,3.1,3.7,666,90,5768,1031
25.7,113.17,hydrothermal,34,1119,1581,0.07,264.4,347,509,33.9,66,9570,323,21360,3494
25.7,113.17,hydrothermal,149,1623,2008,0.3,470.9,479,543,185.6,176.3,26626,365,37860,3616
25.7,113.17,hydrothermal,78.8,1044,1200,0.14,293.4,282,404,73.8,87.4,21991,248,12598,2780
25.7,113.17,hydrothermal,25.9,746,1304,0.15,133.6,265,510,12.7,25.4,2511,291,8116,3305
25.7,113.17,hydrothermal,19.2,435,725,0.1,93.8,148,270,23.4,26.9,3734,158,7903,1778
25.7,113.17,hydrothermal,87.2,2037,2622,0.23,475.2,607,770,49.3,112.2,5927,516,21394,5321
25.7,113.17,hydrothermal,10.5,491,536,0.08,73.8,131,134,4.9,11.2,237,103,584,1004
25.7,113.17,hydrothermal,26.6,354,623,0.03,64.9,127,208,9,13.2,1212,126,5918,1319
25.7,113.17,hydrothermal,451.4,2751,2715,0.44,810.5,681,758,340.2,269.8,25063,517,39086,5340
25.7,113.17,hydrothermal,5253,675,1006,0.35,342,214,365,2229,674.5,13571,210,19014,2209
25.7,113.17,hydrothermal,27.5,1004,1236,0.21,227.2,267,525,22.4,52.2,2276,282,4391,3422
25.7,113.17,hydrothermal,16.8,398,705,0.04,60.7,147,244,3.9,7.8,1112,145,7230,1547
25.7,113.17,hydrothermal,346.6,1192,1745,0.19,322.4,387,569,200.5,118.8,10851,349,23756,3661
25.7,113.17,hydrothermal,28,1021,1491,0.13,205.7,333,442,16.9,37.6,2854,290,12458,2970
25.7,113.17,hydrothermal,16.1,643,718,0.25,131.5,176,244,10.2,20.8,954,150,5337,1632
25.7,113.17,hydrothermal,12.8,303,565,0.01,44.4,115,190,3.8,6.7,866,115,5413,1212
25.7,113.17,hydrothermal,49.5,754,1232,0.06,137.8,267,371,23.2,24.3,3543,242,12911,2432
25.7,113.17,hydrothermal,41.9,215,355,0.48,47.9,76,121,3.4,8.2,1154,72,1997,738
25.7,113.17,hydrothermal,25.8,56,98,0.24,11.7,21,37,4.8,2.5,152,20,379,226
25.7,113.17,hydrothermal,37.6,116,216,0.53,26,43,87,12.8,5,272,46,663,507
25.7,113.17,hydrothermal,51.7,173,263,1.44,47.2,59,91,16.3,10.6,351,52,302,543
