,Ce,Dy,Er,Eu,Gd,Ho,Lu,Nd,Sm,Th,Tm,U,Yb,Ce_log,Dy_log,Er_log,Eu_log,Gd_log,Ho_log,Lu_log,Nd_log,Sm_log,Th_log,Tm_log,U_log,Yb_log,LREE,HREE,LREE_HREE_ratio,Eu_anomaly,Nd_Yb_ratio,Th_U_ratio,Gd_Yb_ratio,sum_REE,mean_REE,std_REE,max_REE,min_REE,range_REE,x_3d,y_3d,z_3d,dist_to_center
5365,10.27732463,36.58536585,93.75,4.262877442,12.56281407,58.60805861,325.203252,1.312910284,5.405405405,896.5517241,153.8461538,24000.0,254.6583851,2.4227940397472283,3.6266147685184684,4.5512418439625355,1.6606779193819006,2.607331788267577,4.087790776508224,5.7875206594811806,0.8385065947754653,1.8571422284276156,6.799670750011006,5.042432067880192,10.085850775128717,5.543842120127577,21.258517761,922.65121536,0.023040686864173984,0.5173032914742591,0.005155574509470277,0.037356321835943486,0.049332025787153136,25853.024271291,1988.6941747146923,6358.508520884905,24000.0,1.312910284,23998.687089716,-0.32277562155340256,0.6828371065632022,0.6554001709117939,97.51440172674546
5045,174.8776509,1175.609756,2256.875,1150.26643,480.9045226,1545.787546,10597.56098,227.7680525,407.0945946,1724.137931,3769.230769,377625.0,7695.652174,5.169788587957778,7.070392494083894,7.722179384452722,7.048617858911763,6.177746008536882,7.343935508239648,9.268473514280624,5.432708619074553,6.011498997041022,7.45306228626883,8.234891490505023,12.841659566815226,8.948540730699014,1960.0067279999998,27040.716225000004,0.07248353599877756,2.599688701421296,0.029596978569265964,0.004565740962583076,0.06249041818213412,408830.76540659997,31448.520415892304,99978.03475551613,377625.0,174.8776509,377450.1223491,-0.295299878769944,0.7786102598142985,0.5536822598841025,92.79334385974806
4492,41.27243067,731.7073171,1081.25,88.98756661,208.040201,893.7728938,2260.162602,14.24507659,57.2972973,2371.724138,1404.8583,73370.0,2142.857143,3.7441351163557686,6.596746327604384,6.98679748632209,4.499671512009066,5.342526582750356,6.796569936130757,7.723634385658527,2.724256604369874,4.065555733791292,7.771793999362116,7.2484032849304185,11.20328404116402,7.670361888907312,201.80237117000001,8514.6082559,0.023700722931846573,0.8150582171985095,0.006647702405121225,0.032325530025455566,0.09708542708155443,84666.17496607,6512.782689697692,19318.391180038878,73370.0,14.24507659,73355.75492341,-0.2436489262655352,-0.7388886186195074,0.6282346774925816,126.30257026730466
4606,6.231647635,263.8211382,806.25,10.65719361,60.8040201,474.3589744,2971.544715,1.663019694,29.12162162,520.6896552,1352.226721,8137.5,2062.111801,1.9784668988663652,5.579054647916119,6.693633409638385,2.4559234667042897,4.123968412509788,6.164070254189251,7.9971736713449815,0.9794607022231498,3.4052432401278634,6.257072880811239,7.210247183238344,9.004361166831552,7.631970705010501,47.673482559,7930.3133496,0.0060115509250833156,0.25326135800598926,0.0008064643693843715,0.06398643995527048,0.029486286844887574,16696.980507459,1284.3831159583847,2164.4854026627822,8137.5,1.663019694,8135.836980306,-0.361911088875822,-0.47046049277065827,0.8047902139630589,146.76874879494267
2447,6.688417618,630.0813008,2250.0,6.927175844,146.7336683,1188.644689,7073.170732,2.100656455,25.67567568,8241.37931,3425.101215,303750.0,5062.111801,2.0397149909522976,6.447434698615499,7.719129840906732,2.0702968365281187,4.99541111413604,7.081409960849222,8.864205504616955,1.1316138487506042,3.2837521269513648,9.017044332436502,8.13917822164674,12.623963565812547,8.529736553693319,41.391925597,19629.109737799998,0.0021087011152208495,0.11285748919171168,0.0004149763057722367,0.027132112954643187,0.0289866510340658,331808.61464169703,25523.73958782285,80363.24593514734,303750.0,2.100656455,303747.899343545,-0.3033500096007347,-0.6502398739832782,0.6965392149458957,133.3258121146071
5273,62.15334421,479.6747967,1393.75,5.861456483,114.5728643,787.5457875,3821.138211,2.84463895,25.0,22068.96552,2024.291498,176000.0,3447.204969,4.145565804005591,6.175190943111414,7.240470466725638,1.9259197345082115,4.749901190793754,6.670190473835727,8.248565286103481,1.3466796973782653,3.258096538021482,10.001972936947794,7.613468918810516,12.07824495582233,8.145609075782415,95.859439643,11953.6052622,0.00801929104502973,0.10952030771570168,0.0008252015690265149,0.12539184954474208,0.03323645251648614,210233.003086143,16171.769468164846,46489.529149275324,176000.0,2.84463895,175997.15536105,-0.3545383031794766,0.8283974830558761,0.4336590845875443,95.61502097185273
3915,21.22349103,280.4878049,818.75,24.68916519,91.45728643,478.021978,2365.853659,4.20131291,26.62162162,4068.965517,1105.263158,24375.0,1596.273292,3.1011498839318827,5.64008912479408,6.708999415724757,3.246069315070251,4.5267467695462305,6.171746479448089,7.769316782085175,1.6489110764112984,3.318598858060717,8.311389805919177,7.008743090488691,10.101354320665545,7.3760532619399095,76.73559075,6644.6498919000005,0.011548477645450392,0.5003570189436556,0.0026319508873722665,0.16693191863930537,0.05729425332808596,35256.80828608,2712.0621758523075,6357.509723896351,24375.0,4.20131291,24370.79868709,-0.03915907552597667,0.8690438382688389,0.4931829011339656,74.77700169919723
4256,13.89885808,57.11382114,86.4375,12.61101243,31.10552764,74.54212454,133.3333333,2.013129103,8.783783784,14922.06897,93.52226721,75090.0,113.9751553,2.701284571088326,4.062403520937679,4.4709242524257,2.610879202581464,3.469028215934198,4.324690441590963,4.900324273030434,1.1029791078860114,2.2807262992036463,9.610663547645641,4.5488354385947245,11.226455990357765,4.7447160641534945,37.306783397000004,558.92420149,0.06674748245074873,0.762939935286352,0.017662876440380892,0.19872245265416538,0.272914981209813,90639.405482527,6972.261960194384,20056.212866051537,75090.0,2.013129103,75087.986870897,0.04888080317078744,0.7339985455948543,0.6773896974017373,68.66236810443888
477,85.00815661,674.796748,2112.5,26.11012433,165.8291457,1265.567766,6829.268293,9.846827133,42.16216216,22965.51724,3121.45749,147375.0,4739.130435,4.454442136058397,6.515892362194033,7.656100620006844,3.299907249630637,5.116970209072837,7.144065974524322,8.829119233345313,2.383872607082189,3.764964235520694,10.041792662071545,8.046375627815786,11.900742423228017,8.463819932243,163.127270233,18742.720732,0.008703500017784744,0.3122605145188169,0.002077770862392866,0.15583048169529545,0.034991471102020534,189412.194387933,14570.16879907177,38801.70166028187,147375.0,9.846827133,147365.153172867,-0.01849603534857333,0.8476612993254503,0.5302152565725299,73.31709600703468
5028,5.742251223,72.43902439,309.0625,3.907637655,8.592964824,156.959707,1275.203252,0.087527352,24.59459459,2149.310345,515.3846154,87488.75,863.5403727,1.9083938785026926,4.296455461774105,5.736773890061268,1.5907926966986736,2.261029998988683,5.062339981516754,7.151644739620939,0.08390663492878218,3.2423811803623397,7.673367457216381,6.246851866507008,11.379276922626802,6.76219800466911,34.33201082,3192.5894714900005,0.010753656589997896,0.26879608182454584,0.00010135872585200934,0.02456670537612474,0.009950854743689442,92873.574792134,7144.121137856461,23201.731433544886,87488.75,0.087527352,87488.662472648,-0.07207259507882015,0.867366461476135,0.49242356010346716,76.94530287511805
